key,population,area_km,population_density,cluster
Brazil.regions.GO:Mara Rosa,9503.0,1687.842,5.630266340095814,84
Brazil.regions.GO:Minaçu,29070.0,2860.735,10.161724172284394,84
Brazil.regions.GO:Mineiros,66801.0,9038.775,7.390492627596107,82
Brazil.regions.GO:Montividiu,13396.0,1869.728,7.164678498690718,84
Brazil.regions.GO:Morrinhos,46136.0,2846.199,16.209688781423928,34
Brazil.regions.GO:Nerópolis,29850.0,204.217,146.16804673460092,64
Brazil.regions.GO:Niquelândia,46388.0,9843.247,4.712672556118932,82
Brazil.regions.GO:Nova Glória,8164.0,412.953,19.769804311870843,34
Brazil.regions.GO:Nova Veneza,9853.0,123.377,79.8609141087885,6
Brazil.regions.GO:Novo Gama,115711.0,194.586,594.6522360293135,39
Brazil.regions.GO:Padre Bernardo,33835.0,3142.396,10.767261669121268,84
Brazil.regions.GO:Palmeiras de Goiás,28858.0,1539.692,18.742709580877214,34
Brazil.regions.GO:Palminópolis,3585.0,387.693,9.24700729701078,84
Brazil.regions.GO:Paranaiguara,10057.0,1153.623,8.717752680034986,84
Brazil.regions.GO:Paraúna,10988.0,3779.385,2.9073513283245815,82
Brazil.regions.GO:Piracanjuba,24524.0,2380.732,10.301033463657395,84
Brazil.regions.GO:Pirenópolis,24908.0,2205.01,11.29609389526578,34
Brazil.regions.GO:Pires do Rio,31458.0,1073.36,29.30796750391295,25
Brazil.regions.GO:Planaltina,89918.0,2550.524,35.25471628575148,53
Brazil.regions.GO:Porangatu,45394.0,4820.527,9.41681272607746,84
Brazil.regions.GO:Professor Jamil,3223.0,349.419,9.223883074475058,84
Brazil.regions.GO:Rialma,10918.0,268.466,40.66809204890004,96
Brazil.regions.GO:Rio Verde,235647.0,8386.827,28.097276836639175,25
Brazil.regions.GO:Santa Fé de Goiás,5459.0,1169.167,4.669136231179977,84
Brazil.regions.GO:Santa Helena de Goiás,38648.0,1141.389,33.86049804229759,53
Brazil.regions.GO:Santo Antônio de Goiás,6283.0,132.805,47.30996573924174,73
Brazil.regions.GO:Santo Antônio do Descoberto,74744.0,945.65,79.03981388462962,6
Brazil.regions.GO:Senador Canedo,115371.0,248.291,464.66041862169794,22
Brazil.regions.GO:Silvânia,20695.0,2349.384,8.808691980536175,84
Brazil.regions.GO:São Luís de Montes Belos,33817.0,825.999,40.94072753114713,96
Brazil.regions.GO:Trindade,127599.0,710.328,179.633915599554,121
Brazil.regions.GO:Uruaçu,40532.0,2141.822,18.9240749231262,34
Brazil.regions.GO:Urutaí,3072.0,626.722,4.901694850348321,84
Brazil.regions.GO:Valparaíso de Goiás,168468.0,60.95,2764.036095159967,68
Brazil.regions.GO:Vianópolis,13863.0,954.284,14.52712190500941,34
Brazil.regions.GO:Águas Lindas de Goiás,212440.0,192.392,1104.203917002786,43
Brazil.regions.MA,7075181.0,329642.17,21.463215704471306,190
Brazil.regions.MA:Alcântara,22097.0,1168.246,18.914680640892414,34
Brazil.regions.MA:Aldeias Altas,26532.0,1942.121,13.661352716952239,34
Brazil.regions.MA:Altamira do Maranhão,8128.0,524.373,15.50041668812086,34
Brazil.regions.MA:Alto Alegre do Maranhão,27053.0,383.308,70.57770774416396,6
Brazil.regions.MA:Alto Alegre do Pindaré,31919.0,1876.032,17.014102104868147,34
Brazil.regions.MA:Amapá do Maranhão,6962.0,502.402,13.85742891150911,34
Brazil.regions.MA:Amarante do Maranhão,41435.0,7438.217,5.570555416708063,82
Brazil.regions.MA:Anajatuba,26803.0,942.568,28.436144660120014,25
Brazil.regions.MA:Anapurus,15732.0,608.903,25.83662750881503,25
Brazil.regions.MA:Apicum-Açu,17239.0,340.288,50.660029151777316,73
Brazil.regions.MA:Araguanã,15426.0,805.193,19.158139725506803,34
Brazil.regions.MA:Araioses,46440.0,1786.345,25.997217782679158,25
Brazil.regions.MA:Arame,32701.0,2976.039,10.988095250095848,84
Brazil.regions.MA:Arari,29848.0,1100.275,27.127763513667034,25
Brazil.regions.MA:Axixá,12130.0,159.491,76.0544482133788,6
Brazil.regions.MA:Açailândia,112445.0,5806.439,19.36556984409894,25
Brazil.regions.MA:Bacabal,104949.0,1683.073,62.355584101224366,5
Brazil.regions.MA:Bacabeira,17055.0,542.962,31.411037973191494,53
Brazil.regions.MA:Bacuri,18582.0,881.431,21.08162748984322,34
Brazil.regions.MA:Balsas,94887.0,13141.757,7.220267426950597,47
Brazil.regions.MA:Barra do Corda,88212.0,5190.339,16.99542168632916,34
Brazil.regions.MA:Barreirinhas,62528.0,3047.05,20.5208316240298,34
Brazil.regions.MA:Barão de Grajaú,18820.0,2208.324,8.522300169721472,84
Brazil.regions.MA:Bela Vista do Maranhão,11209.0,147.954,75.76003352393312,6
Brazil.regions.MA:Belágua,7469.0,569.428,13.116671466805286,34
Brazil.regions.MA:Bequimão,21280.0,790.225,26.92903919769686,25
Brazil.regions.MA:Boa Vista do Gurupi,9287.0,404.239,22.974032688582746,25
Brazil.regions.MA:Bom Jardim,41630.0,6590.531,6.316638219287642,82
Brazil.regions.MA:Bom Jesus das Selvas,34028.0,2679.074,12.701403544657595,34
Brazil.regions.MA:Bom Lugar,16294.0,445.476,36.57660569817454,53
Brazil.regions.MA:Brejo,36397.0,1074.236,33.88175410245048,53
Brazil.regions.MA:Buriti,28678.0,1473.964,19.456377496329626,34
Brazil.regions.MA:Buriti Bravo,23884.0,1582.552,15.09207912283451,34
Brazil.regions.MA:Buriticupu,72358.0,2544.857,28.433031797071507,25
Brazil.regions.MA:Buritirana,15430.0,818.424,18.853308309629238,34
Brazil.regions.MA:Cachoeira Grande,9431.0,864.808,10.905310774183402,34
Brazil.regions.MA:Cajapió,11177.0,545.244,20.49907931128082,34
Brazil.regions.MA:Cajari,19379.0,662.066,29.270495690761948,25
Brazil.regions.MA:Cantanhede,21995.0,773.01,28.453706937814516,25
Brazil.regions.MA:Capinzal do Norte,10934.0,590.529,18.515602112682018,34
Brazil.regions.MA:Carutapera,23807.0,1260.977,18.879805103503077,34
Brazil.regions.MA:Caxias,164880.0,5196.769,31.727406009387753,25
Brazil.regions.MA:Cedral,10675.0,281.252,37.955285651302034,53
Brazil.regions.MA:Centro Novo do Maranhão,21622.0,8401.414,2.5736143939579694,82
Brazil.regions.MA:Centro do Guilherme,13458.0,1167.848,11.523759941362233,34
Brazil.regions.MA:Chapadinha,79675.0,3247.385,24.53512595519164,25
Brazil.regions.MA:Cidelândia,14697.0,1464.034,10.038701286991968,84
Brazil.regions.MA:Codó,122859.0,4361.344,28.169986132715053,25
Brazil.regions.MA:Coelho Neto,49435.0,975.543,50.67434239187816,73
Brazil.regions.MA:Colinas,41178.0,1980.551,20.791183867519695,25
Brazil.regions.MA:Conceição do Lago-Açu,16237.0,733.228,22.14454439819538,25
Brazil.regions.MA:Coroatá,65296.0,2263.772,28.843894173088103,25
Brazil.regions.MA:Cururupu,32695.0,1256.884,26.01274262382209,25
Brazil.regions.MA:Cândido Mendes,20178.0,1634.861,12.342333690754137,34
Brazil.regions.MA:Davinópolis,12908.0,335.767,38.443325282115275,96
Brazil.regions.MA:Dom Pedro,23350.0,358.493,65.13376830230995,5
Brazil.regions.MA:Duque Bacelar,11349.0,317.921,35.69754750393966,53
Brazil.regions.MA:Esperantinópolis,17241.0,452.439,38.10679450710482,53
Brazil.regions.MA:Estreito,41946.0,2718.978,15.427120042898471,34
Brazil.regions.MA:Fernando Falcão,10360.0,5086.589,2.0367283458522007,82
Brazil.regions.MA:Fortaleza dos Nogueiras,12631.0,1853.994,6.812859157041501,84
Brazil.regions.MA:Fortuna,15552.0,694.997,22.377075008956876,25
Brazil.regions.MA:Godofredo Viana,11819.0,720.129,16.412337234023347,34
Brazil.regions.MA:Gonçalves Dias,17934.0,883.588,20.29678990660806,34
Brazil.regions.MA:Governador Archer,10840.0,445.856,24.312782602454604,25
Brazil.regions.MA:Governador Edison Lobão,18296.0,615.86,29.70805053096483,53
Brazil.regions.MA:Governador Newton Bello,10180.0,1144.074,8.898025827000701,84
Brazil.regions.MA:Governador Nunes Freire,25577.0,1037.13,24.661325002651544,25
Brazil.regions.MA:Grajaú,69527.0,8863.57,7.8441305252849585,82
Brazil.regions.MA:Guimarães,12030.0,479.569,25.08502426136802,25
Brazil.regions.MA:Humberto de Campos,28717.0,1714.216,16.752264592093415,34
Brazil.regions.MA:Icatu,27113.0,1124.73,24.106229939629955,25
Brazil.regions.MA:Igarapé do Meio,14177.0,368.685,38.45287982966489,96
Brazil.regions.MA:Imperatriz,258682.0,1368.988,188.95855916925495,121
Brazil.regions.MA:Itapecuru Mirim,68203.0,1478.562,46.127926999341256,73
Brazil.regions.MA:Itinga do Maranhão,26000.0,3581.723,7.259076148546384,84
Brazil.regions.MA:Joselândia,16168.0,703.513,22.981807017070047,25
Brazil.regions.MA:João Lisboa,23632.0,1135.211,20.817275378762186,34
Brazil.regions.MA:Junco do Maranhão,3432.0,564.543,6.079253484676986,84
Brazil.regions.MA:Lago da Pedra,50266.0,1240.444,40.52258707366072,96
Brazil.regions.MA:Lago dos Rodrigues,8873.0,220.776,40.19005689024169,96
Brazil.regions.MA:Lajeado Novo,7550.0,1064.455,7.092831542902237,84
Brazil.regions.MA:Lima Campos,11893.0,321.932,36.942584148205206,53
Brazil.regions.MA:Luís Domingues,6951.0,472.296,14.717465318359674,34
Brazil.regions.MA:Magalhães de Almeida,19826.0,433.152,45.77146128841608,73
Brazil.regions.MA:Maracaçumé,21395.0,635.824,33.64924884873802,53
Brazil.regions.MA:Maranhãozinho,16265.0,760.947,21.374681810953984,25
Brazil.regions.MA:Mata Roma,16829.0,548.548,30.67917483975878,53
Brazil.regions.MA:Matinha,23370.0,410.632,56.912271815153225,5
Brazil.regions.MA:Milagres do Maranhão,8464.0,634.384,13.342076723246487,34
Brazil.regions.MA:Mirador,21015.0,8521.081,2.4662363847967175,82
Brazil.regions.MA:Miranda do Norte,28381.0,341.107,83.20263143236579,6
Brazil.regions.MA:Mirinzal,14962.0,687.748,21.755061446925325,25
Brazil.regions.MA:Montes Altos,9160.0,1488.336,6.154524247212995,84
Brazil.regions.MA:Monção,33434.0,1239.912,26.964816857970565,25
Brazil.regions.MA:Morros,19433.0,1712.711,11.346339224772889,34
Brazil.regions.MA:Nova Olinda do Maranhão,20928.0,2452.615,8.532933216179467,84
Brazil.regions.MA:Olho d'Água das Cunhãs,19505.0,695.333,28.051307790655702,25
Brazil.regions.MA:Olinda Nova do Maranhão,14701.0,199.879,73.5494974459548,6
Brazil.regions.MA:Palmeirândia,19722.0,532.161,37.060212980658115,53
Brazil.regions.MA:Paraibano,21386.0,530.517,40.31162055127356,96
Brazil.regions.MA:Paulino Neves,16035.0,979.739,16.36660375875616,34
Brazil.regions.MA:Paulo Ramos,21040.0,1168.609,18.004311108334782,34
Brazil.regions.MA:Paço do Lumiar,122197.0,126.803,963.6759382664449,94
Brazil.regions.MA:Pedreiras,39229.0,261.723,149.88747645411368,64
Brazil.regions.MA:Pedro do Rosário,25144.0,1753.869,14.33630447884078,34
Brazil.regions.MA:Penalva,38470.0,800.915,48.03256275634743,73
Brazil.regions.MA:Peri Mirim,14318.0,398.721,35.90982165474104,53
Brazil.regions.MA:Peritoró,23196.0,824.725,28.125738882657856,25
Brazil.regions.MA:Pindaré-Mirim,32941.0,273.526,120.43096451525632,3
Brazil.regions.MA:Pinheiro,83387.0,1512.966,55.11491996515454,5
Brazil.regions.MA:Pio XII,21485.0,545.14,39.41189419231757,96
Brazil.regions.MA:Pirapemas,18625.0,688.761,27.041310411013402,25
Brazil.regions.MA:Porto Franco,23885.0,1417.493,16.85017139414445,34
Brazil.regions.MA:Porto Rico do Maranhão,5975.0,248.629,24.03179033821477,25
Brazil.regions.MA:Presidente Dutra,47804.0,771.574,61.95646820654921,5
Brazil.regions.MA:Presidente Juscelino,12734.0,355.893,35.78041714785062,53
Brazil.regions.MA:Presidente Médici,7015.0,437.687,16.027435130584184,34
Brazil.regions.MA:Presidente Sarney,18918.0,724.154,26.12427743270078,25
Brazil.regions.MA:Presidente Vargas,11193.0,330.765,33.839735159403205,53
Brazil.regions.MA:Raposa,30761.0,79.823,385.36512032872736,102
Brazil.regions.MA:Riachão,20195.0,6373.03,3.1688223654996133,82
Brazil.regions.MA:Ribamar Fiquene,7791.0,733.83,10.616900372020767,84
Brazil.regions.MA:Rosário,42740.0,647.998,65.95699369442498,5
Brazil.regions.MA:Santa Helena,42130.0,2188.954,19.246635607692074,34
Brazil.regions.MA:Santa Inês,89044.0,786.689,113.18831202673483,3
Brazil.regions.MA:Santa Luzia,72667.0,4837.038,15.023036825429116,34
Brazil.regions.MA:Santa Luzia do Paruá,25254.0,1010.483,24.992008772042677,25
Brazil.regions.MA:Santa Quitéria do Maranhão,25642.0,1434.757,17.87201595810301,34
Brazil.regions.MA:Santa Rita,37855.0,756.797,50.020018578297744,73
Brazil.regions.MA:Santana do Maranhão,13386.0,932.022,14.362321919439669,34
Brazil.regions.MA:Santo Antônio dos Lopes,14528.0,770.923,18.84494300987258,34
Brazil.regions.MA:Satubinha,13914.0,441.811,31.49310451754257,53
Brazil.regions.MA:Senador Alexandre Costa,11141.0,426.437,26.125781768467558,25
Brazil.regions.MA:Senador La Rocque,14293.0,738.548,19.352838271852338,34
Brazil.regions.MA:Serrano do Maranhão,10253.0,1165.318,8.798456730265901,84
Brazil.regions.MA:São Benedito do Rio Preto,18663.0,931.485,20.03574936794473,34
Brazil.regions.MA:São Bento,45211.0,458.052,98.70276737139014,48
Brazil.regions.MA:São Bernardo,28507.0,1006.92,28.311087276049737,25
Brazil.regions.MA:São Domingos do Maranhão,34376.0,1151.978,29.840847655076743,53
Brazil.regions.MA:São Francisco do Brejão,11798.0,745.606,15.823370520087016,34
Brazil.regions.MA:São Francisco do Maranhão,12210.0,2280.205,5.354781697259677,84
Brazil.regions.MA:São José de Ribamar,177687.0,180.233,985.8738410834864,94
Brazil.regions.MA:São João Batista,20665.0,649.956,31.794459932672364,53
Brazil.regions.MA:São João do Carú,15808.0,908.077,17.40821538261623,34
Brazil.regions.MA:São João dos Patos,25929.0,1482.661,17.48815137108213,34
Brazil.regions.MA:São Luís,1101884.0,582.974,1890.1083067169375,37
Brazil.regions.MA:São Luís Gonzaga do Maranhão,18856.0,909.163,20.739955321543,34
Brazil.regions.MA:São Mateus do Maranhão,41529.0,783.224,53.023145358160626,73
Brazil.regions.MA:São Pedro da Água Branca,12690.0,720.452,17.613942358408334,34
Brazil.regions.MA:São Pedro dos Crentes,4668.0,979.631,4.7650594968921975,84
Brazil.regions.MA:São Raimundo das Mangabeiras,18868.0,3521.515,5.357921235604563,84
Brazil.regions.MA:São Vicente Ferrer,22247.0,392.874,56.626297489780434,5
Brazil.regions.MA:Sítio Novo,18081.0,3114.871,5.804734770717632,84
Brazil.regions.MA:Timbiras,29124.0,1486.584,19.591223906620815,34
Brazil.regions.MA:Timon,169107.0,1764.612,95.83239828358869,192
Brazil.regions.MA:Trizidela do Vale,21998.0,292.036,75.32632963059349,6
Brazil.regions.MA:Tuntum,41832.0,3369.12,12.416298618036757,84
Brazil.regions.MA:Turiaçu,35604.0,2592.173,13.735194371671954,34
Brazil.regions.MA:Turilândia,25619.0,1511.857,16.945385707775273,34
Brazil.regions.MA:Tutóia,58860.0,1566.088,37.584094891219394,53
Brazil.regions.MA:Urbano Santos,33122.0,1705.914,19.41598462759553,34
Brazil.regions.MA:Vargem Grande,56510.0,1958.703,28.850724178193428,25
Brazil.regions.MA:Viana,52441.0,1166.745,44.94641074099311,73
Brazil.regions.MA:Vila Nova dos Martírios,13392.0,1188.781,11.265321367013774,34
Brazil.regions.MA:Vitorino Freire,31523.0,1193.385,26.414778131114435,25
Brazil.regions.MA:Vitória do Mearim,32764.0,716.719,45.713871126620056,73
Brazil.regions.MA:Zé Doca,51714.0,2140.109,24.164189767904347,25
Brazil.regions.MA:Água Doce do Maranhão,12571.0,443.267,28.359882418497204,25
Brazil.regions.MG,21168791.0,586521.121,36.09212054274853,139
Brazil.regions.MG:Abadia dos Dourados,6989.0,881.064,7.932454396048414,84
Brazil.regions.MG:Abaeté,23237.0,1817.067,12.78819107936031,34
Brazil.regions.MG:Aimorés,25167.0,1348.913,18.657244759298784,34
Brazil.regions.MG:Alfenas,79996.0,850.446,94.06358545986458,192
Brazil.regions.MG:Alfredo Vasconcelos,6907.0,130.815,52.79975537973474,73
Brazil.regions.MG:Almenara,41896.0,2294.426,18.25990465589215,34
Brazil.regions.MG:Alpercata,7424.0,166.972,44.462544618259344,96
Brazil.regions.MG:Alpinópolis,19853.0,454.751,43.6568583686457,96
Brazil.regions.MG:Alterosa,14466.0,362.01,39.96022209331234,96
Brazil.regions.MG:Alto Jequitibá,8317.0,152.272,54.61936534622255,5
Brazil.regions.MG:Alto Rio Doce,11000.0,518.053,21.23334871142528,34
Brazil.regions.MG:Além Paraíba,35362.0,510.25,69.3032827045566,5
Brazil.regions.MG:Araguari,117267.0,2729.508,42.962687781094616,96
Brazil.regions.MG:Araxá,106229.0,1164.062,91.25716671448772,192
Brazil.regions.MG:Arceburgo,10772.0,162.875,66.13660782808903,5
Brazil.regions.MG:Arcos,40092.0,509.873,78.63134545269116,6
Brazil.regions.MG:Astolfo Dutra,14179.0,158.891,89.23727586836259,192
Brazil.regions.MG:Barbacena,137313.0,759.186,180.86871991843896,121
Brazil.regions.MG:Bela Vista de Minas,10255.0,109.143,93.95930110039123,192
Brazil.regions.MG:Belmiro Braga,3429.0,393.086,8.723281928127687,84
Brazil.regions.MG:Belo Horizonte,2512070.0,331.401,7580.1521419669825,45
Brazil.regions.MG:Belo Oriente,26700.0,334.909,79.72314867620757,6
Brazil.regions.MG:Belo Vale,7715.0,365.923,21.083670608297375,34
Brazil.regions.MG:Betim,439340.0,343.856,1277.6860080964125,21
Brazil.regions.MG:Bicas,14494.0,140.082,103.46796876115418,48
Brazil.regions.MG:Boa Esperança,40127.0,860.669,46.62303394220078,73
Brazil.regions.MG:Bom Despacho,50605.0,1213.546,41.700108607337505,96
Brazil.regions.MG:Bom Repouso,10547.0,229.845,45.887445887445885,73
Brazil.regions.MG:Bonfim,6868.0,301.865,22.751892402232784,25
Brazil.regions.MG:Borda da Mata,19412.0,301.108,64.46856277481834,5
Brazil.regions.MG:Botelhos,14971.0,334.089,44.811412527799476,73
Brazil.regions.MG:Brasília de Minas,32347.0,1399.484,23.113518982710772,25
Brazil.regions.MG:Brazópolis,14459.0,367.688,39.324100868127324,96
Brazil.regions.MG:Brumadinho,40103.0,639.434,62.71640231830025,5
Brazil.regions.MG:Bueno Brandão,11001.0,356.15,30.888670504001126,53
Brazil.regions.MG:Caetanópolis,11624.0,156.039,74.49419696357963,6
Brazil.regions.MG:Caeté,44718.0,542.531,82.4247830999519,6
Brazil.regions.MG:Cajuri,3987.0,83.038,48.014162190804214,73
Brazil.regions.MG:Caldas,14480.0,711.414,20.35383054030424,34
Brazil.regions.MG:Camanducaia,21770.0,528.688,41.17740519928578,96
Brazil.regions.MG:Cambuquira,12814.0,246.38,52.009091647049274,73
Brazil.regions.MG:Cambuí,29551.0,244.567,120.82987484002338,3
Brazil.regions.MG:Campanha,16665.0,335.587,49.65925378515855,73
Brazil.regions.MG:Campestre,21055.0,577.843,36.437232950818824,53
Brazil.regions.MG:Campo Belo,54029.0,528.225,102.28406455582375,48
Brazil.regions.MG:Campos Altos,15461.0,710.645,21.7562918194035,25
Brazil.regions.MG:Campos Gerais,28774.0,769.504,37.39291803551379,53
Brazil.regions.MG:Cana Verde,5603.0,212.721,26.33966557133522,25
Brazil.regions.MG:Capelinha,37784.0,965.377,39.13911352766847,96
Brazil.regions.MG:Capinópolis,16173.0,620.716,26.05539409327293,25
Brazil.regions.MG:Capitólio,8632.0,521.802,16.542673274537083,34
Brazil.regions.MG:Carandaí,25501.0,487.28,52.33336069610902,73
Brazil.regions.MG:Carangola,33000.0,353.404,93.37755090491336,192
Brazil.regions.MG:Caratinga,92062.0,1258.479,73.15338595240763,6
Brazil.regions.MG:Carlos Chagas,18837.0,3202.984,5.881078394397225,84
Brazil.regions.MG:Carmo da Cachoeira,12170.0,506.333,24.035565527034578,25
Brazil.regions.MG:Carmo da Mata,11476.0,357.178,32.12963844357715,53
Brazil.regions.MG:Carmo do Cajuru,22478.0,455.808,49.31462370120752,73
Brazil.regions.MG:Carmópolis de Minas,19355.0,400.01,48.38629034274143,73
Brazil.regions.MG:Cascalho Rico,3075.0,367.308,8.371720735731321,84
Brazil.regions.MG:Cataguases,75123.0,491.767,152.7613686969642,64
Brazil.regions.MG:Catuji,6311.0,419.38,15.048404788020411,34
Brazil.regions.MG:Caxambu,21656.0,100.483,215.51904302220277,183
Brazil.regions.MG:Centralina,10350.0,327.191,31.632899437942978,53
Brazil.regions.MG:Cláudio,28617.0,630.706,45.372962997022384,73
Brazil.regions.MG:Comercinho,6929.0,654.961,10.579255864089617,84
Brazil.regions.MG:Conceição das Alagoas,27893.0,1340.25,20.81178884536467,34
Brazil.regions.MG:Congonhal,11950.0,205.125,58.25716026812919,5
Brazil.regions.MG:Congonhas,54762.0,304.067,180.09846514090643,121
Brazil.regions.MG:Conselheiro Lafaiete,128589.0,370.246,347.3069256656385,88
Brazil.regions.MG:Contagem,663855.0,195.045,3403.5991694224413,169
Brazil.regions.MG:Coromandel,27974.0,3313.116,8.44341097625317,84
Brazil.regions.MG:Coronel Fabriciano,109855.0,221.252,496.51528573753,22
Brazil.regions.MG:Couto de Magalhães de Minas,4410.0,485.654,9.080538819818225,84
Brazil.regions.MG:Curvelo,80129.0,3296.2,24.309507918208848,25
Brazil.regions.MG:Diogo de Vasconcelos,3802.0,165.091,23.029723001253853,25
Brazil.regions.MG:Dionísio,7729.0,339.375,22.774217311233887,25
Brazil.regions.MG:Divino,19931.0,337.776,59.00656056084505,5
Brazil.regions.MG:Divinésia,3417.0,116.97,29.212618620159017,25
Brazil.regions.MG:Divinópolis,238230.0,708.115,336.4284049907148,88
Brazil.regions.MG:Divisa Nova,6011.0,216.955,27.706206356156805,25
Brazil.regions.MG:Elói Mendes,28076.0,499.537,56.20404494561965,5
Brazil.regions.MG:Esmeraldas,70552.0,909.679,77.55702835835498,6
Brazil.regions.MG:Espera Feliz,24951.0,317.638,78.55168462211701,6
Brazil.regions.MG:Espinosa,31617.0,1868.97,16.916804443088974,34
Brazil.regions.MG:Espírito Santo do Dourado,4692.0,263.879,17.780876841279525,34
Brazil.regions.MG:Estiva,11354.0,243.872,46.557210339850414,73
Brazil.regions.MG:Estrela Dalva,2343.0,131.365,17.835801012446236,34
Brazil.regions.MG:Extrema,36225.0,244.575,148.11407543698252,64
Brazil.regions.MG:Faria Lemos,3241.0,165.224,19.6157943155958,34
Brazil.regions.MG:Ferros,9820.0,1088.791,9.019178152648212,84
Brazil.regions.MG:Fervedouro,11006.0,357.683,30.770263054156892,53
Brazil.regions.MG:Formiga,67683.0,1501.915,45.06446769624113,73
Brazil.regions.MG:Fronteira,18103.0,199.987,90.52088385745074,192
Brazil.regions.MG:Frutal,59496.0,2426.965,24.51456860729347,25
Brazil.regions.MG:Goianá,3966.0,152.039,26.085412295529437,25
Brazil.regions.MG:Governador Valadares,279885.0,2342.325,119.4902500720438,3
Brazil.regions.MG:Guapé,14245.0,934.345,15.245974452691458,34
Brazil.regions.MG:Guaranésia,19021.0,294.828,64.51558196643467,5
Brazil.regions.MG:Guaxupé,51917.0,286.398,181.2757072325924,121
Brazil.regions.MG:Guimarânia,8039.0,366.833,21.914604193188726,25
Brazil.regions.MG:Ibiaí,8395.0,874.76,9.596918011797522,84
Brazil.regions.MG:Ibirité,180204.0,72.573,2483.0722169401847,10
Brazil.regions.MG:Icaraí de Minas,11990.0,625.664,19.163640548281506,34
Brazil.regions.MG:Igarapé,43045.0,110.942,387.9955291954355,102
Brazil.regions.MG:Ilicínea,12375.0,376.341,32.8824124929253,53
Brazil.regions.MG:Imbé de Minas,6903.0,196.735,35.087808473327065,53
Brazil.regions.MG:Ipaba,18607.0,113.246,164.30602405382973,162
Brazil.regions.MG:Ipatinga,263410.0,164.884,1597.5473666335122,32
Brazil.regions.MG:Ipiaçu,4221.0,466.02,9.057551178061027,84
Brazil.regions.MG:Ipuiúna,10079.0,298.195,33.80003018159258,53
Brazil.regions.MG:Itabira,120060.0,1253.704,95.76423142942832,192
Brazil.regions.MG:Itabirito,51875.0,542.609,95.60291112016202,192
Brazil.regions.MG:Itacarambi,18153.0,1225.273,14.815473776048277,34
Brazil.regions.MG:Itaguara,13358.0,410.468,32.54334077199684,53
Brazil.regions.MG:Itajubá,96869.0,294.835,328.55325860226907,88
Brazil.regions.MG:Itambacuri,23211.0,1419.209,16.354885009889312,34
Brazil.regions.MG:Itamonte,15579.0,431.792,36.079871790121175,53
Brazil.regions.MG:Itanhandu,15331.0,143.363,106.93833136862371,48
Brazil.regions.MG:Itaobim,21062.0,679.024,31.018049435660597,53
Brazil.regions.MG:Itapecerica,21762.0,1040.519,20.914562828742195,34
Brazil.regions.MG:Itapeva,9783.0,177.347,55.16304194601543,5
Brazil.regions.MG:Itatiaiuçu,11146.0,295.145,37.76448864117637,53
Brazil.regions.MG:Itaú de Minas,16108.0,153.421,104.99214579490422,48
Brazil.regions.MG:Itaúna,93214.0,495.769,188.01901692118707,121
Brazil.regions.MG:Ituiutaba,104671.0,2598.046,40.28835517154046,96
Brazil.regions.MG:Itumirim,6023.0,234.802,25.65139990289691,25
Brazil.regions.MG:Jaboticatubas,20143.0,1114.972,18.065924525458936,34
Brazil.regions.MG:Janaúba,71648.0,2181.319,32.846181599298404,25
Brazil.regions.MG:Jeceaba,4912.0,236.25,20.79153439153439,34
Brazil.regions.MG:Jequitinhonha,25391.0,3514.216,7.225224630472344,84
Brazil.regions.MG:João Monlevade,79910.0,99.158,805.8855563847596,20
Brazil.regions.MG:Juatuba,26946.0,97.172,277.3021034866011,182
Brazil.regions.MG:Juiz de Fora,568873.0,1435.749,396.22036999503393,102
Brazil.regions.MG:Lagoa Dourada,13009.0,476.693,27.290100756671485,25
Brazil.regions.MG:Lagoa Santa,64527.0,229.409,281.27492818503197,182
Brazil.regions.MG:Lagoa da Prata,52165.0,439.984,118.56112949561803,3
Brazil.regions.MG:Lajinha,19923.0,431.92,46.1265975180589,73
Brazil.regions.MG:Lambari,20814.0,213.11,97.66787105250809,48
Brazil.regions.MG:Laranjal,6810.0,204.882,33.23864468328111,53
Brazil.regions.MG:Lavras,103773.0,564.744,183.75228422081508,121
Brazil.regions.MG:Leopoldina,52587.0,943.077,55.76108843710535,5
Brazil.regions.MG:Lima Duarte,16698.0,848.564,19.677950042660306,34
Brazil.regions.MG:Machado,42133.0,585.958,71.90447096890904,6
Brazil.regions.MG:Mamonas,6543.0,284.365,23.009160761697114,25
Brazil.regions.MG:Manhuaçu,90229.0,628.318,143.6040348995254,64
Brazil.regions.MG:Manhumirim,22707.0,182.9,124.14980863860032,3
Brazil.regions.MG:Mantena,27644.0,685.208,40.343953952668386,96
Brazil.regions.MG:Mar de Espanha,12814.0,371.6,34.483315392895584,53
Brazil.regions.MG:Mariana,60724.0,1194.208,50.84876336450601,73
Brazil.regions.MG:Maripá de Minas,2973.0,77.338,38.4416457627557,96
Brazil.regions.MG:Marliéria,4039.0,545.813,7.399970319505032,84
Brazil.regions.MG:Martinho Campos,13388.0,1058.418,12.649066814812297,34
Brazil.regions.MG:Matias Barbosa,14468.0,157.066,92.11414309907937,192
Brazil.regions.MG:Matias Cardoso,11157.0,1940.598,5.749258733648082,84
Brazil.regions.MG:Matozinhos,37820.0,252.28,149.91279530680197,64
Brazil.regions.MG:Medina,20820.0,1435.903,14.499586671244506,34
Brazil.regions.MG:Minas Novas,31484.0,1812.398,17.371460352527425,34
Brazil.regions.MG:Moema,7517.0,202.705,37.0834463876076,53
