region,similarity,distance,days,score
Brazil.regions.RS:Erechim,0.9999950237691556,1.744186046511628,43,0.9999950237691555
Brazil.regions.ES:Itapemirim,0.999994957419411,1.7674418604651163,43,0.9999949574194109
Brazil.regions.BA:Alagoinhas,0.999994957419411,1.7674418604651163,43,0.9999949574194109
Brazil.regions.BA:Itororó,0.9999948910696664,1.7906976744186047,43,0.9999948910696663
Brazil.regions.RS:Estância Velha,0.9999948910696664,1.7906976744186047,43,0.9999948910696663
Brazil.regions.MG:Ipatinga,0.9999948910696664,1.7906976744186047,43,0.9999948910696663
Brazil.regions.BA:Itagibá,0.9999948247199218,1.813953488372093,43,0.9999948247199217
Brazil.regions.SC:São Lourenço do Oeste,0.9999948247199218,1.813953488372093,43,0.9999948247199217
Mauritania,0.9999947583701773,1.8372093023255813,43,0.9999947583701772
Brazil.regions.RJ:Guapimirim,0.9999946920204327,1.8604651162790697,43,0.9999946920204326
Brazil.regions.MG:Campo Belo,0.9999946920204327,1.8604651162790697,43,0.9999946920204326
Brazil.regions.RS:Farroupilha,0.9999946920204327,1.8604651162790697,43,0.9999946920204326
Brazil.regions.MG:Carmo do Cajuru,0.9999946920204327,1.8604651162790697,43,0.9999946920204326
Brazil.regions.ES:Cachoeiro de Itapemirim,0.999994625670688,1.8837209302325582,43,0.9999946256706879
Brazil.regions.SC:Içara,0.9999945593209434,1.9069767441860466,43,0.9999945593209433
Brazil.regions.RR:Bonfim,0.9999945593209434,1.9069767441860466,43,0.9999945593209433
Brazil.regions.SP:Salto de Pirapora,0.9999944266214542,1.9534883720930232,43,0.9999944266214541
Brazil.regions.PR:Castro,0.9999943602717096,1.9767441860465116,43,0.9999943602717095
Brazil.regions.MG:Lavras,0.999994293921965,2.0,43,0.9999942939219649
Brazil.regions.BA:Barra do Rocha,0.999994293921965,2.0,43,0.9999942939219649
Brazil.regions.SC:Balneário Arroio do Silva,0.9999940285229867,2.0930232558139537,43,0.9999940285229866
Brazil.regions.RS:Dois Irmãos,0.9999940285229867,2.0930232558139537,43,0.9999940285229866
Brazil.regions.RS:São Sebastião do Caí,0.9999940285229867,2.0930232558139537,43,0.9999940285229866
Brazil.regions.MG:Timóteo,0.9999939621732421,2.116279069767442,43,0.999993962173242
Brazil.regions.PR:Cambé,0.9999939621732421,2.116279069767442,43,0.999993962173242
Brazil.regions.BA:Barra,0.9999938958234975,2.13953488372093,43,0.9999938958234974
Brazil.regions.RS:Cruzeiro do Sul,0.9999938958234975,2.13953488372093,43,0.9999938958234974
Brazil.regions.PR:Rio Negro,0.9999938294737529,2.1627906976744184,43,0.9999938294737528
Brazil.regions.PR:Mariópolis,0.9999937631240083,2.186046511627907,43,0.9999937631240082
Brazil.regions.RN:Tibau,0.9999937631240083,2.186046511627907,43,0.9999937631240082
Brazil.regions.RS:Cachoeira do Sul,0.9999937631240083,2.186046511627907,43,0.9999937631240082
Brazil.regions.PR:Matinhos,0.9999936967742638,2.2093023255813953,43,0.9999936967742636
Brazil.regions.SP:Itupeva,0.9999936967742638,2.2093023255813953,43,0.9999936967742636
Brazil.regions.PR:Marechal Cândido Rondon,0.9999936304245192,2.2325581395348837,43,0.999993630424519
Brazil.regions.RS:Sapiranga,0.9999936304245192,2.2325581395348837,43,0.999993630424519
Brazil.regions.PR:Verê,0.9999935640747746,2.255813953488372,43,0.9999935640747745
Brazil.regions.RS:Ivoti,0.99999349772503,2.2790697674418605,43,0.9999934977250299
Brazil.regions.SP:Porto Feliz,0.99999349772503,2.2790697674418605,43,0.9999934977250299
Brazil.regions.SE:Propriá,0.99999349772503,2.2790697674418605,43,0.9999934977250299
Brazil.regions.RS:Serafina Corrêa,0.9999934313752854,2.302325581395349,43,0.9999934313752853
Brazil.regions.RS:Estrela,0.9999934313752854,2.302325581395349,43,0.9999934313752853
