region,similarity,distance,days,score
Brazil.regions.GO:Valparaíso de Goiás,0.9999912418337138,3.0697674418604652,43,0.9999912418337137
Brazil.regions.CE:Juazeiro do Norte,0.9999911754839692,3.0930232558139537,43,0.9999911754839691
Brazil.regions.MG:Patrocínio,0.9999911754839692,3.0930232558139537,43,0.9999911754839691
Brazil.regions.RS:São Domingos do Sul,0.9999911091342246,3.116279069767442,43,0.9999911091342245
Brazil.regions.PR:Telêmaco Borba,0.9999911091342246,3.116279069767442,43,0.9999911091342245
Brazil.regions.SC:Urussanga,0.99999104278448,3.13953488372093,43,0.9999910427844799
Brazil.regions.GO:Itumbiara,0.9999909764347354,3.1627906976744184,43,0.9999909764347353
Brazil.regions.RS:Campo Bom,0.9999908437352463,3.2093023255813953,43,0.9999908437352462
Brazil.regions.SP:Cachoeira Paulista,0.9999908437352463,3.2093023255813953,43,0.9999908437352462
Brazil.regions.MG:Coronel Fabriciano,0.9999908437352463,3.2093023255813953,43,0.9999908437352462
Brazil.regions.SC:Jaraguá do Sul,0.9999908437352463,3.2093023255813953,43,0.9999908437352462
Brazil.regions.PR:Lapa,0.9999908437352463,3.2093023255813953,43,0.9999908437352462
Nicaragua,0.9999907773855017,3.2325581395348837,43,0.9999907773855016
Brazil.regions.RJ:Seropédica,0.9999907110357571,3.255813953488372,43,0.999990711035757
Brazil.regions.MG:Manhuaçu,0.9999906446860125,3.2790697674418605,43,0.9999906446860124
Brazil.regions.MG:Sabará,0.9999906446860125,3.2790697674418605,43,0.9999906446860124
Brazil.regions.MG:Unaí,0.9999906446860125,3.2790697674418605,43,0.9999906446860124
Brazil.regions.PR:Umuarama,0.9999906446860125,3.2790697674418605,43,0.9999906446860124
Saint_Vincent_and_the_Grenadines,0.9999906446860125,3.2790697674418605,43,0.9999906446860124
Brazil.regions.RJ:Guapimirim,0.9999905783362679,3.302325581395349,43,0.9999905783362678
Brazil.regions.SP:Itupeva,0.9999905119865233,3.3255813953488373,43,0.9999905119865232
Brazil.regions.SP:Lençóis Paulista,0.9999904456367787,3.3488372093023258,43,0.9999904456367786
Brazil.regions.PR:Terra Rica,0.9999903129372896,3.395348837209302,43,0.9999903129372895
Brazil.regions.MG:Muriaé,0.999990246587545,3.4186046511627906,43,0.9999902465875449
Brazil.regions.ES:Santa Teresa,0.999990246587545,3.4186046511627906,43,0.9999902465875449
Brazil.regions.RS:Estrela,0.999990246587545,3.4186046511627906,43,0.9999902465875449
Brazil.regions.MS:Batayporã,0.999990246587545,3.4186046511627906,43,0.9999902465875449
Brazil.regions.MG:Campo Belo,0.9999900475383111,3.488372093023256,43,0.999990047538311
Brazil.regions.SP:São José do Rio Pardo,0.9999899811885665,3.511627906976744,43,0.9999899811885664
